date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-07-25,24.2,16.4,30.8,0.0,0.0,63.0,7.2,29.5,1016.9,702
2016-07-26,23.4,18.0,28.5,0.0,0.0,306.0,12.2,33.5,1018.0,360
2016-07-27,19.6,15.7,28.2,25.0,0.0,102.0,12.2,65.5,1016.0,204
2016-07-28,20.8,16.8,25.1,8.7,0.0,248.0,10.4,45.7,1014.7,444
2016-07-29,20.8,16.6,25.2,0.0,0.0,244.0,12.6,33.5,1011.4,414
2016-07-30,20.6,16.3,25.4,0.0,0.0,230.0,15.1,44.3,1011.5,222
2016-07-31,19.7,14.3,26.7,3.3,0.0,13.0,9.0,47.5,1011.3,216
2016-08-01,17.5,12.9,22.8,0.0,0.0,269.0,18.4,50.0,1016.3,546
2016-08-02,16.1,11.9,18.6,0.3,0.0,205.0,10.8,31.0,1015.7,90
2016-08-03,18.6,14.1,22.8,0.0,0.0,179.0,17.3,38.9,1011.9,12
2016-08-04,19.9,17.1,24.8,10.9,0.0,221.0,14.8,51.1,1010.9,168
2016-08-05,17.5,14.9,20.8,0.6,0.0,243.0,8.3,24.1,1015.1,18
2016-08-06,17.5,12.1,22.8,0.1,0.0,271.0,16.9,45.7,1022.3,348
2016-08-07,18.3,11.2,24.5,0.0,0.0,240.0,13.7,38.2,1024.2,624
2016-08-08,21.1,15.0,28.4,0.0,0.0,231.0,19.4,51.8,1016.6,438
2016-08-09,16.9,13.3,20.9,0.0,0.0,279.0,16.2,46.4,1018.0,324
2016-08-10,13.2,7.4,17.8,2.7,0.0,258.0,14.4,38.9,1018.4,252
2016-08-11,13.0,5.9,19.1,0.0,0.0,256.0,14.8,40.7,1020.8,372
2016-08-12,16.2,13.1,19.3,0.8,0.0,217.0,15.8,38.2,1020.4,12
2016-08-13,21.1,16.3,27.4,0.0,0.0,246.0,19.1,45.7,1019.4,582
2016-08-14,18.4,15.1,22.0,0.0,0.0,280.0,14.4,35.3,1021.3,300
2016-08-15,16.6,10.9,21.4,0.0,0.0,308.0,12.2,33.8,1022.5,462
2016-08-16,15.1,9.0,22.0,2.3,0.0,318.0,11.9,56.9,1018.6,366
2016-08-17,15.0,7.4,22.0,0.0,0.0,328.0,6.5,18.4,1015.1,534
2016-08-18,15.4,9.2,20.4,0.0,0.0,285.0,8.3,25.2,1010.2,78
2016-08-19,19.0,10.7,26.1,1.1,0.0,81.0,5.0,25.2,1011.0,774
2016-08-20,20.4,16.3,27.3,7.1,0.0,190.0,10.1,48.2,1012.4,222
2016-08-21,17.8,13.4,23.0,3.0,0.0,248.0,5.8,43.9,1016.5,360
2016-08-22,18.5,11.7,23.7,0.0,0.0,246.0,11.9,33.5,1023.6,402
2016-08-23,19.7,15.0,23.5,0.0,0.0,269.0,11.9,32.8,1026.0,210
2016-08-24,21.4,15.0,27.4,0.0,0.0,96.0,7.6,25.9,1025.5,678
2016-08-25,22.3,14.7,29.6,0.0,0.0,110.0,15.5,36.4,1021.4,792
2016-08-26,24.6,16.7,33.5,0.0,0.0,142.0,14.4,42.1,1017.3,786
2016-08-27,23.7,15.2,31.5,0.0,0.0,57.0,9.4,24.1,1018.3,774
2016-08-28,25.0,15.9,34.8,2.7,0.0,143.0,11.2,64.1,1012.8,588
2016-08-29,19.9,14.1,24.7,0.0,0.0,269.0,20.2,48.2,1015.8,270
2016-08-30,16.4,9.4,22.1,0.0,0.0,292.0,10.4,31.3,1024.7,564
2016-08-31,18.2,9.9,25.9,0.0,0.0,132.0,8.6,33.5,1022.4,768
2016-09-01,19.3,10.8,26.9,0.0,0.0,297.0,10.1,38.9,1019.4,618
2016-09-02,19.3,12.8,25.5,0.0,0.0,249.0,7.9,35.3,1019.4,624
2016-09-03,20.4,15.1,26.6,0.0,0.0,259.0,11.2,34.6,1015.6,606
2016-09-04,17.9,13.4,23.0,2.1,0.0,210.0,15.1,52.6,1009.8,120
2016-09-05,17.0,13.6,22.2,5.4,0.0,301.0,14.0,37.1,1014.8,120
2016-09-06,16.4,11.2,22.0,0.0,0.0,63.0,8.3,23.4,1026.9,678
2016-09-07,18.3,10.2,25.9,0.0,0.0,113.0,7.9,27.0,1023.0,738
2016-09-08,21.6,13.8,29.9,0.0,0.0,116.0,11.5,46.8,1013.9,726
2016-09-09,20.9,15.0,27.7,0.0,0.0,290.0,11.5,37.1,1015.4,624
2016-09-10,20.3,14.0,27.0,0.0,0.0,62.0,7.9,23.4,1017.5,606
2016-09-11,22.9,15.5,31.0,0.0,0.0,16.0,8.6,27.7,1016.9,588
2016-09-12,23.3,15.5,31.7,0.0,0.0,68.0,8.3,27.7,1018.9,672
2016-09-13,23.3,15.0,31.5,0.0,0.0,81.0,13.0,39.6,1017.7,696
2016-09-14,22.4,16.6,28.9,0.0,0.0,82.0,16.9,39.6,1017.3,678
2016-09-15,19.9,14.6,26.4,0.0,0.0,90.0,15.8,39.6,1015.7,702
2016-09-16,20.5,13.0,28.2,1.5,0.0,81.0,10.1,24.1,1011.6,570
2016-09-17,18.5,14.7,22.4,15.5,0.0,27.0,17.3,39.6,1011.9,18
2016-09-18,15.6,11.9,20.6,0.2,0.0,53.0,19.8,45.0,1014.9,414
2016-09-19,15.4,10.4,19.8,0.0,0.0,35.0,15.1,33.5,1017.2,516
2016-09-20,14.4,9.4,19.2,0.0,0.0,17.0,8.3,26.6,1018.9,270
2016-09-21,15.2,8.4,20.0,0.0,0.0,13.0,10.8,35.3,1019.6,444
2016-09-22,12.6,5.9,19.6,0.0,0.0,123.0,6.5,27.7,1022.5,636
2016-09-23,14.9,7.9,22.5,0.0,0.0,205.0,8.6,31.3,1022.5,396
2016-09-24,14.5,10.2,20.4,0.0,0.0,273.0,8.3,26.6,1024.8,498
2016-09-25,14.8,7.7,22.4,0.0,0.0,99.0,10.8,27.7,1021.7,618
2016-09-26,13.9,8.2,21.4,0.0,0.0,82.0,7.2,20.9,1021.7,486
2016-09-27,14.1,7.1,21.6,0.0,0.0,105.0,7.6,24.1,1025.4,654
2016-09-28,16.3,10.9,21.3,0.0,0.0,224.0,20.5,56.2,1021.1,6
2016-09-29,20.2,15.1,25.5,0.0,0.0,221.0,22.7,49.3,1014.2,336
2016-09-30,15.4,9.6,20.0,0.0,0.0,231.0,16.9,51.1,1013.0,162
2016-10-01,12.1,7.5,15.0,2.8,0.0,112.0,8.6,29.5,1011.0,0
2016-10-02,13.6,8.4,18.9,0.0,0.0,227.0,12.2,35.3,1012.0,306
2016-10-03,11.8,4.9,18.1,9.5,0.0,8.0,11.5,35.6,1021.0,504
2016-10-04,12.4,7.4,16.7,0.2,0.0,28.0,25.2,52.9,1031.7,534
2016-10-05,9.4,6.6,12.5,2.5,0.0,356.0,23.8,57.2,1028.8,144
2016-10-06,10.3,8.9,11.4,2.1,0.0,20.0,20.2,42.5,1019.3,0
2016-10-07,9.8,7.8,12.0,1.4,0.0,43.0,11.2,29.5,1019.6,42
2016-10-08,9.6,7.8,12.4,1.1,0.0,346.0,17.3,35.3,1020.4,96
2016-10-09,8.1,4.3,10.3,1.4,0.0,289.0,11.9,28.4,1022.4,12
2016-10-10,7.7,4.6,10.7,0.1,0.0,275.0,6.5,18.4,1023.4,48
2016-10-11,7.5,6.2,9.6,3.3,0.0,26.0,12.2,37.1,1020.4,0
2016-10-12,7.1,6.4,7.8,2.2,0.0,56.0,17.6,33.5,1022.0,0
2016-10-13,6.8,6.2,7.3,0.0,0.0,75.0,19.1,44.3,1022.5,0
2016-10-14,7.8,3.1,12.0,0.0,0.0,96.0,23.4,47.5,1016.9,414
2016-10-15,8.7,6.8,10.5,1.1,0.0,92.0,14.8,35.6,1014.7,0
2016-10-16,8.6,7.5,10.4,0.0,0.0,92.0,12.6,27.0,1023.9,0
2016-10-17,7.6,6.5,8.1,0.0,0.0,117.0,16.9,35.6,1024.8,0
2016-10-18,8.8,6.7,10.9,0.1,0.0,131.0,7.2,20.9,1020.4,0
2016-10-19,9.4,7.8,11.8,5.5,0.0,175.0,11.5,31.3,1013.9,126
2016-10-20,7.8,5.7,9.3,4.2,0.0,108.0,10.1,22.3,1013.9,18
2016-10-21,7.5,5.6,9.3,0.0,0.0,115.0,11.2,31.0,1012.8,6
2016-10-22,6.7,4.9,9.8,0.0,0.0,133.0,6.8,24.1,1014.0,30
2016-10-23,6.7,4.9,9.2,0.0,0.0,134.0,7.9,18.4,1016.3,84
2016-10-24,7.7,5.3,9.3,5.6,0.0,59.0,9.4,17.3,1016.5,0
2016-10-25,8.8,5.4,10.3,1.8,0.0,348.0,7.6,29.5,1021.1,0
2016-10-26,6.7,5.8,7.8,0.0,0.0,128.0,6.1,14.8,1029.1,0
2016-10-27,8.1,4.2,11.0,0.1,0.0,214.0,10.8,24.1,1030.2,0
2016-10-28,10.9,7.0,12.7,0.2,0.0,239.0,21.6,50.8,1027.7,0
2016-10-29,8.6,4.9,11.8,0.0,0.0,282.0,20.2,52.9,1028.3,60
2016-10-30,7.2,2.1,11.6,0.0,0.0,291.0,15.1,35.3,1028.2,342
2016-10-31,6.6,0.1,10.8,0.7,0.0,244.0,9.4,22.3,1027.4,6
2016-11-01,9.8,6.4,12.0,3.5,0.0,249.0,15.5,38.2,1017.5,42
2016-11-02,6.0,2.9,8.9,1.6,0.0,272.0,26.6,60.5,1010.7,36
2016-11-03,2.9,0.2,6.7,0.0,0.0,259.0,12.1,32.8,1019.3,312
2016-11-04,4.9,1.3,7.6,0.0,0.0,182.0,13.3,29.5,1014.6,12
2016-11-05,6.3,3.4,9.3,8.0,0.0,168.0,12.2,29.5,1001.6,0
2016-11-06,5.4,3.2,8.3,2.3,0.0,217.0,9.7,20.5,999.3,108
2016-11-07,4.5,1.8,5.6,0.2,0.0,339.0,10.8,24.1,1005.4,0
2016-11-08,2.7,0.5,5.3,0.4,0.0,132.0,13.7,37.1,1008.2,0
2016-11-09,0.8,-1.6,4.6,0.0,0.0,165.0,12.2,28.4,1007.8,276
2016-11-10,0.3,-2.4,3.3,0.0,0.0,61.0,8.6,22.3,1007.4,54
2016-11-11,0.7,-1.1,2.9,0.0,0.0,49.0,10.4,25.9,1018.7,174
2016-11-12,-1.8,-5.4,1.8,0.0,0.0,61.0,3.2,25.2,1027.8,306
2016-11-13,-2.6,-7.3,4.1,0.0,0.0,76.0,1.8,19.8,1031.5,456
2016-11-14,-1.5,-7.1,4.7,0.0,0.0,186.0,6.5,22.3,1034.1,468
2016-11-15,2.5,0.5,6.0,3.9,0.0,209.0,20.5,38.9,1023.0,0
2016-11-16,7.4,5.9,9.0,1.9,0.0,224.0,16.6,33.8,1014.3,0
2016-11-17,9.1,7.9,10.8,3.6,0.0,210.0,19.8,38.9,1005.7,18
2016-11-18,9.6,5.1,14.7,5.7,0.0,200.0,24.8,69.8,1000.8,42
2016-11-19,5.9,2.4,8.2,3.1,0.0,182.0,15.8,31.3,1008.6,0
2016-11-20,6.2,1.7,10.2,0.0,0.0,160.0,20.9,42.5,1007.4,186
2016-11-21,9.0,5.6,12.8,0.0,0.0,132.0,13.0,28.4,1008.0,222
2016-11-22,9.3,6.4,11.5,0.0,0.0,148.0,9.4,25.2,1012.3,6
2016-11-23,6.1,3.0,10.5,0.0,0.0,110.0,5.4,14.8,1019.1,132
2016-11-24,4.9,-0.6,7.9,0.0,0.0,30.0,10.4,26.6,1023.6,228
2016-11-25,0.9,-1.2,2.6,0.0,0.0,62.0,6.1,20.5,1025.3,0
2016-11-26,0.1,-0.8,2.2,0.1,0.0,249.0,13.7,30.2,1018.7,0
2016-11-27,4.2,0.6,7.4,0.0,0.0,296.0,20.5,40.0,1015.0,306
2016-11-28,0.0,-6.2,3.4,0.0,0.0,327.0,16.6,36.4,1027.8,252
2016-11-29,-3.5,-7.3,2.2,0.0,0.0,257.0,14.0,35.3,1033.1,438
2016-11-30,0.6,-5.6,4.3,5.5,0.0,253.0,23.0,43.2,1024.9,0
2016-12-01,6.3,4.3,8.2,1.0,0.0,273.0,35.3,70.2,1013.7,0
2016-12-02,4.0,-1.3,8.1,0.0,0.0,304.0,25.2,66.6,1016.3,384
2016-12-03,-1.8,-5.3,3.0,0.0,0.0,262.0,9.4,18.4,1025.7,420
2016-12-04,-2.3,-4.8,-0.6,0.0,0.0,222.0,6.1,13.0,1030.1,0
2016-12-05,-3.7,-5.3,-0.8,0.0,0.0,206.0,5.8,16.6,1027.7,324
2016-12-06,0.0,-2.9,1.1,0.1,0.0,256.0,9.7,24.1,1030.4,0
2016-12-07,1.6,0.0,4.3,0.0,0.0,177.0,13.3,31.0,1031.7,126
2016-12-08,6.2,3.3,10.5,0.1,0.0,230.0,20.2,34.6,1025.1,240
2016-12-09,7.0,3.9,9.2,0.0,0.0,244.0,20.2,40.7,1023.6,0
2016-12-10,8.6,7.5,10.9,7.0,0.0,246.0,19.8,48.2,1019.3,6
2016-12-11,7.0,5.8,8.5,14.8,0.0,256.0,25.2,68.4,1011.3,0
2016-12-12,2.8,-3.7,6.9,0.3,0.0,21.0,15.5,43.9,1022.5,210
2016-12-13,0.0,-4.1,3.6,0.5,0.0,157.0,7.2,21.6,1025.3,0
2016-12-14,3.8,-1.2,5.6,0.0,0.0,300.0,9.7,22.3,1024.6,0
2016-12-15,2.4,1.2,3.1,0.0,0.0,111.0,10.4,35.3,1031.9,0
2016-12-16,0.6,-3.4,3.0,0.0,0.0,140.0,13.0,31.3,1033.1,378
2016-12-17,-1.6,-5.1,0.1,0.6,0.0,244.0,9.7,25.9,1035.7,0
2016-12-18,3.9,0.1,5.7,1.3,0.0,268.0,10.8,24.1,1031.8,0
2016-12-19,3.4,1.5,4.6,0.0,0.0,128.0,6.8,21.6,1032.1,0
2016-12-20,-0.6,-2.1,1.7,0.0,0.0,118.0,14.0,33.5,1029.2,0
2016-12-21,-0.8,-2.9,2.1,0.0,0.0,184.0,13.3,25.9,1027.7,366
2016-12-22,0.3,-3.0,2.8,1.2,0.0,200.0,11.5,23.4,1028.8,42
2016-12-23,2.5,0.4,4.5,0.0,0.0,220.0,15.8,33.5,1031.2,0
2016-12-24,4.2,0.3,6.4,7.4,0.0,225.0,24.1,48.2,1020.6,0
2016-12-25,7.1,3.4,9.8,4.6,0.0,251.0,25.9,58.7,1017.3,0
2016-12-26,8.0,4.3,10.9,1.4,0.0,252.0,34.9,82.1,1019.0,0
2016-12-27,6.1,4.5,8.0,1.3,0.0,291.0,36.4,80.3,1027.1,12
2016-12-28,5.9,4.7,6.8,3.3,0.0,327.0,15.1,37.1,1037.9,0
2016-12-29,3.1,-1.2,5.4,0.0,0.0,252.0,8.6,27.7,1040.8,12
2016-12-30,-0.8,-3.3,2.9,0.0,0.0,206.0,9.0,18.4,1036.5,396
2016-12-31,-0.7,-5.0,3.5,0.0,0.0,230.0,13.0,25.9,1029.1,408
2017-01-01,1.3,-1.8,3.0,0.5,0.0,222.0,16.9,29.5,1017.5,102
2017-01-02,0.1,-3.2,2.5,2.1,10.0,268.0,15.8,30.2,1015.3,0
2017-01-03,2.1,-0.6,3.9,7.9,0.0,254.0,31.0,66.6,1013.0,0
2017-01-04,2.5,-0.2,4.9,3.0,0.0,287.0,34.9,78.8,1001.0,12
2017-01-05,-3.1,-7.0,0.1,1.8,20.0,353.0,21.2,47.5,1026.3,216
2017-01-06,-7.0,-11.3,-2.9,0.0,50.0,304.0,10.1,22.3,1040.0,354
2017-01-07,-6.4,-11.9,-3.4,1.8,40.0,202.0,15.5,35.6,1030.7,0
2017-01-08,-2.9,-3.4,-2.4,0.2,60.0,116.0,6.5,16.6,1028.3,0
2017-01-09,-1.8,-3.0,-0.6,0.0,60.0,185.0,9.7,25.9,1025.7,0
2017-01-10,-2.4,-7.3,0.3,0.0,50.0,152.0,19.1,34.6,1014.9,288
2017-01-11,-3.6,-9.0,2.9,1.4,50.0,185.0,26.3,59.8,1006.0,0
2017-01-12,2.8,1.5,3.9,1.4,50.0,242.0,27.0,52.9,1002.0,0
2017-01-13,1.4,-1.1,2.8,4.0,0.0,223.0,22.7,51.1,990.9,0
2017-01-14,-0.1,-2.4,1.6,0.5,0.0,255.0,15.5,39.6,1002.4,66
2017-01-15,0.2,-1.1,0.8,1.0,20.0,286.0,20.2,44.3,1013.3,0
2017-01-16,-1.7,-4.6,-0.8,0.0,40.0,325.0,12.2,25.9,1024.9,264
2017-01-17,-2.6,-7.8,2.0,0.0,40.0,316.0,6.1,18.4,1036.0,450
2017-01-18,-4.7,-7.7,-3.3,0.0,30.0,227.0,7.2,14.8,1041.0,0
2017-01-19,-3.6,-5.0,-2.2,0.0,20.0,220.0,10.8,20.5,1039.0,0
2017-01-20,-0.6,-2.7,0.9,0.0,20.0,241.0,10.1,20.5,1035.4,0
2017-01-21,1.1,0.3,2.2,0.0,0.0,212.0,7.6,16.6,1032.7,0
2017-01-22,-0.5,-3.2,3.8,0.0,0.0,99.0,11.5,25.2,1028.8,366
2017-01-23,-3.8,-8.6,-1.9,0.0,0.0,267.0,8.3,22.7,1025.1,0
2017-01-24,-1.1,-2.3,-0.1,0.0,0.0,261.0,10.8,18.4,1028.2,0
2017-01-25,0.1,-0.5,1.0,0.0,0.0,268.0,6.8,14.8,1032.1,0
2017-01-26,-0.1,-3.0,2.7,0.0,0.0,110.0,13.3,29.2,1031.3,282
2017-01-27,-1.8,-5.0,3.0,0.0,0.0,122.0,10.8,27.0,1024.9,480
2017-01-28,-4.0,-6.8,0.1,0.0,0.0,123.0,12.2,28.4,1021.0,456
2017-01-29,0.2,-5.5,6.7,0.0,0.0,175.0,10.8,27.0,1021.1,396
2017-01-30,0.0,-1.6,2.4,11.5,0.0,142.0,15.1,35.3,1015.7,0
2017-01-31,-0.5,-0.7,-0.2,0.0,70.0,108.0,11.2,24.8,1016.2,0
2017-02-01,-1.1,-4.8,0.3,0.0,70.0,98.0,9.7,20.5,1021.1,0
2017-02-02,-2.7,-7.1,0.4,0.0,60.0,115.0,11.5,27.7,1014.6,210
2017-02-03,0.9,-0.9,2.5,1.2,60.0,113.0,12.6,27.0,1007.9,0
2017-02-04,1.7,0.8,2.9,0.0,20.0,109.0,11.5,28.4,1005.3,0
2017-02-05,1.4,0.2,2.5,0.0,0.0,82.0,12.2,25.9,1005.4,0
2017-02-06,-1.4,-2.6,0.2,0.0,0.0,60.0,14.8,31.3,1018.9,0
2017-02-07,-1.4,-2.4,-0.9,0.0,0.0,61.0,14.8,27.7,1024.0,0
2017-02-08,-4.0,-5.0,-2.4,0.0,0.0,74.0,16.9,31.3,1029.5,6
2017-02-09,-4.2,-5.5,-1.4,0.0,0.0,88.0,16.2,31.3,1033.1,204
2017-02-10,-3.1,-6.0,0.6,0.0,0.0,84.0,20.9,37.1,1028.9,312
2017-02-11,-2.5,-3.9,-1.2,0.0,0.0,82.0,19.4,37.1,1027.9,0
2017-02-12,-2.2,-5.2,-0.7,0.0,0.0,80.0,17.6,29.5,1033.8,0
2017-02-13,-3.6,-7.7,2.4,0.0,0.0,75.0,13.3,24.1,1037.6,516
2017-02-14,-3.2,-8.7,4.8,0.0,0.0,81.0,9.7,18.4,1036.1,366
2017-02-15,2.4,-4.8,11.7,0.0,0.0,138.0,6.5,14.8,1034.1,546
2017-02-16,4.6,-3.3,12.8,1.1,0.0,220.0,9.7,25.2,1028.0,468
2017-02-17,4.5,2.0,6.0,2.8,0.0,251.0,12.6,24.1,1021.2,0
2017-02-18,3.5,2.4,4.8,0.1,0.0,261.0,11.9,27.0,1024.6,0
2017-02-19,3.9,-0.4,7.8,1.0,0.0,224.0,16.6,33.8,1020.1,132
2017-02-20,6.7,4.3,9.8,2.9,0.0,233.0,26.3,57.2,1012.0,0
2017-02-21,7.1,1.6,9.6,2.3,0.0,271.0,25.2,68.4,1008.0,168
2017-02-22,6.9,1.9,11.0,6.5,0.0,240.0,31.3,81.0,1000.6,0
2017-02-23,6.7,3.9,8.5,8.6,0.0,232.0,25.6,79.6,994.4,0
2017-02-24,2.9,-1.3,7.2,1.6,0.0,270.0,29.9,82.1,1002.1,168
2017-02-25,3.2,-1.4,6.3,0.2,0.0,240.0,19.4,37.8,1017.8,240
2017-02-26,7.9,5.4,10.6,1.0,0.0,225.0,21.2,42.5,1010.5,12
2017-02-27,9.4,6.7,13.4,0.0,0.0,191.0,18.0,42.5,1004.0,342
2017-02-28,8.4,3.7,11.4,0.0,0.0,199.0,26.3,59.4,993.3,168
2017-03-01,3.9,1.0,6.8,4.4,0.0,226.0,19.4,56.9,999.4,156
2017-03-02,5.1,1.9,7.8,3.2,0.0,224.0,28.1,84.6,1003.0,18
2017-03-03,6.5,1.2,11.6,0.0,0.0,204.0,16.9,37.1,1010.5,540
2017-03-04,9.3,3.0,16.9,0.0,0.0,128.0,12.6,32.8,998.1,420
2017-03-05,9.1,5.5,13.0,0.0,0.0,197.0,18.7,51.8,1000.1,96
2017-03-06,5.5,2.1,8.6,2.3,0.0,129.0,7.2,24.1,1000.7,12
2017-03-07,3.1,2.1,4.7,0.0,0.0,333.0,15.1,35.3,1011.6,0
2017-03-08,5.8,2.3,10.2,3.6,0.0,189.0,16.9,46.8,1018.4,168
2017-03-09,7.1,4.7,10.9,2.5,0.0,237.0,14.8,50.0,1014.6,174
2017-03-10,6.4,4.8,9.1,0.2,0.0,301.0,20.2,51.8,1021.2,84
2017-03-11,4.8,0.3,9.9,0.0,0.0,322.0,9.0,20.5,1025.1,84
2017-03-12,0.5,-2.2,5.1,0.0,0.0,81.0,12.2,29.5,1023.9,138
2017-03-13,3.7,-2.2,9.2,0.0,0.0,128.0,9.4,29.5,1026.0,306
2017-03-14,5.7,-0.1,10.2,0.0,0.0,245.0,12.6,31.0,1027.8,60
2017-03-15,9.5,2.8,13.3,0.0,0.0,282.0,21.2,55.4,1026.7,426
2017-03-16,6.8,-0.1,13.1,0.0,0.0,249.0,13.3,34.6,1022.7,234
2017-03-17,7.0,2.8,12.0,4.0,0.0,241.0,18.4,51.1,1010.3,36
2017-03-18,6.1,2.8,11.4,3.7,0.0,257.0,33.8,101.9,1000.2,138
2017-03-19,4.0,-2.1,9.9,10.1,0.0,220.0,17.6,50.0,1006.0,18
2017-03-20,11.0,9.4,14.0,0.7,0.0,239.0,24.5,44.3,1004.9,24
2017-03-21,9.2,4.5,12.1,1.2,0.0,236.0,19.1,48.2,1007.1,6
2017-03-22,6.6,1.9,10.9,0.0,0.0,141.0,9.0,31.0,1017.5,378
2017-03-23,6.6,5.6,7.8,0.5,0.0,65.0,14.4,30.2,1020.0,0
2017-03-24,7.9,1.6,13.4,0.0,0.0,29.0,10.4,29.2,1029.7,696
2017-03-25,6.8,0.8,12.5,0.0,0.0,302.0,13.3,38.9,1028.1,390
2017-03-26,6.9,-0.7,13.6,0.0,0.0,212.0,4.3,16.6,1026.4,696
2017-03-27,9.3,-0.1,17.4,0.0,0.0,219.0,6.5,20.5,1025.4,714
2017-03-28,12.0,2.7,21.1,0.0,0.0,216.0,9.7,31.3,1020.2,714
2017-03-29,10.6,6.0,14.5,4.0,0.0,260.0,20.9,53.6,1020.8,54
2017-03-30,12.6,9.7,17.5,0.2,0.0,228.0,11.5,31.3,1024.1,162
2017-03-31,15.5,8.6,22.2,0.0,0.0,179.0,13.0,36.4,1017.0,630
2017-04-01,15.9,7.7,23.4,0.0,0.0,198.0,8.6,35.3,1010.9,672
2017-04-02,12.9,7.6,18.1,0.0,0.0,305.0,14.4,31.3,1016.8,438
2017-04-03,8.8,5.8,10.8,0.0,0.0,332.0,11.2,29.2,1025.5,0
2017-04-04,8.6,6.4,10.9,0.1,0.0,35.0,9.4,24.1,1024.7,0
2017-04-05,9.8,6.8,15.3,0.0,0.0,276.0,19.4,54.4,1019.9,108
2017-04-06,8.9,4.7,13.7,0.3,0.0,298.0,28.1,53.6,1019.5,438
2017-04-07,8.9,6.0,11.8,0.1,0.0,290.0,25.6,49.3,1017.5,0
2017-04-08,10.8,7.9,15.5,0.0,0.0,300.0,14.8,38.2,1022.9,102
2017-04-09,12.2,6.8,18.0,0.0,0.0,193.0,5.4,25.9,1023.5,474
2017-04-10,11.4,5.6,21.4,0.0,0.0,238.0,21.6,59.8,1015.5,570
2017-04-11,7.4,4.5,10.8,2.6,0.0,278.0,24.8,57.2,1020.1,186
2017-04-12,9.0,6.5,13.8,5.2,0.0,253.0,25.2,53.6,1011.3,6
2017-04-13,9.0,5.5,12.8,0.0,0.0,280.0,28.1,62.3,1009.0,276
2017-04-14,8.4,2.0,13.6,0.0,0.0,270.0,20.9,42.1,1013.2,288
2017-04-15,8.1,4.6,11.0,1.9,0.0,248.0,23.4,58.0,1009.6,30
2017-04-16,5.6,3.2,8.9,5.7,0.0,283.0,18.7,50.8,1013.6,132
2017-04-17,5.0,1.7,9.6,1.9,0.0,277.0,10.8,50.0,1014.6,300
2017-04-18,4.5,2.1,8.3,0.1,0.0,23.0,19.4,52.6,1022.6,132
2017-04-19,3.1,-1.0,6.9,0.4,0.0,15.0,22.0,49.3,1032.7,486
2017-04-20,4.1,-2.3,9.0,0.0,0.0,326.0,11.5,31.3,1033.8,444
2017-04-21,9.7,2.9,15.3,0.4,0.0,252.0,25.9,61.2,1023.2,30
2017-04-22,6.9,4.0,11.0,1.5,0.0,289.0,28.8,68.4,1017.0,228
2017-04-23,5.6,0.9,9.7,2.0,0.0,286.0,24.5,69.1,1018.3,234
2017-04-24,8.1,0.0,14.6,0.0,0.0,234.0,19.4,49.3,1013.5,474
2017-04-25,7.5,1.6,12.0,0.1,0.0,252.0,18.0,50.0,1004.6,174
2017-04-26,6.5,0.2,12.4,0.0,0.0,238.0,8.3,25.9,1011.1,462
2017-04-27,6.6,0.3,12.2,0.0,0.0,239.0,8.6,31.3,1014.0,444
2017-04-28,7.8,1.5,12.5,0.0,0.0,94.0,6.8,27.7,1013.1,282
2017-04-29,7.1,0.1,11.6,0.0,0.0,289.0,14.4,42.1,1016.6,204
2017-04-30,7.4,-0.7,13.9,0.0,0.0,97.0,20.5,49.3,1019.9,810
2017-05-01,11.0,3.8,16.8,0.0,0.0,94.0,26.6,56.9,1015.6,252
2017-05-02,9.6,8.4,11.1,2.6,0.0,80.0,25.9,56.9,1017.4,12
2017-05-03,11.3,7.6,15.8,0.6,0.0,70.0,18.0,39.6,1021.6,96
2017-05-04,8.9,7.5,10.7,3.5,0.0,33.0,17.6,37.1,1017.9,0
2017-05-05,10.9,8.7,13.4,0.0,0.0,355.0,7.6,21.6,1018.8,0
2017-05-06,12.5,9.0,16.3,0.0,0.0,41.0,11.5,27.7,1015.2,108
2017-05-07,12.5,9.1,18.7,0.2,0.0,358.0,11.9,37.8,1012.1,396
2017-05-08,7.7,1.3,10.2,2.3,0.0,334.0,14.8,47.5,1015.0,12
2017-05-09,4.9,-1.6,9.1,0.8,0.0,276.0,11.5,36.4,1017.9,126
2017-05-10,8.2,3.9,12.5,0.0,0.0,259.0,13.3,41.4,1009.2,288
2017-05-11,11.8,2.3,19.3,0.0,0.0,96.0,10.1,31.3,1005.0,792
2017-05-12,15.2,7.3,23.9,0.3,0.0,87.0,14.8,46.4,1004.0,684
2017-05-13,14.8,11.1,19.0,1.7,0.0,86.0,8.3,20.5,1010.8,48
2017-05-14,15.2,9.3,22.3,3.3,0.0,246.0,8.6,33.5,1019.5,426
2017-05-15,15.5,9.6,20.5,0.0,0.0,271.0,12.2,39.6,1027.0,600
2017-05-16,15.1,8.3,19.1,0.3,0.0,122.0,6.5,20.5,1029.4,168
2017-05-17,20.1,14.1,25.3,0.0,0.0,127.0,12.2,27.7,1022.7,828
2017-05-18,21.3,13.4,28.2,0.0,0.0,134.0,15.1,43.9,1012.8,876
2017-05-19,22.6,13.8,29.7,0.0,0.0,119.0,13.3,44.3,1007.9,804
2017-05-20,15.8,10.9,19.4,0.0,0.0,290.0,22.0,51.8,1018.5,180
