date,windturbines_mw
2020-07-08,118261.38
2020-07-09,165320.44
2020-07-10,494597.45
2020-07-11,137699.67
2020-07-12,603975.72
2020-07-13,74574.36
2020-07-14,163016.76
2020-07-15,66073.43
2020-07-16,117986.82
2020-07-17,141693.42
2020-07-18,20543.16
2020-07-19,57419.15
2020-07-20,227902.63
2020-07-21,242281.71
2020-07-22,158811.84
2020-07-23,50279.85
2020-07-24,407875.54
2020-07-25,98974.78
2020-07-26,266810.73
2020-07-27,99881.44
2020-07-28,585682.91
2020-07-29,503976.22
2020-07-30,261445.16
2020-07-31,127937.15
2020-08-01,842096.83
2020-08-02,489952.08
2020-08-03,598715.82
2020-08-04,192684.38
2020-08-05,124895.63
2020-08-06,54632.68
2020-08-07,209709.88
2020-08-08,79052.76
2020-08-09,586401.72
2020-08-10,790467.32
2020-08-11,76459.71
2020-08-12,235599.54
2020-08-13,176284.21
2020-08-14,82641.4
2020-08-15,56132.57
2020-08-16,210925.8
2020-08-17,221314.48
2020-08-18,98521.04
2020-08-19,57835.98
2020-08-20,156617.67
2020-08-21,201884.16
2020-08-22,303181.06
2020-08-23,533579.76
2020-08-24,339108.33
2020-08-25,241298.07
2020-08-26,1164807.36
2020-08-27,670891.23
2020-08-28,303600.86
2020-08-29,219441.16
2020-08-30,103047.26
2020-08-31,184002.56
2020-09-01,567955.39
2020-09-02,1105032.56
2020-09-03,318999.55
2020-09-04,294024.96
2020-09-05,87881.36
2020-09-06,106677.34
2020-09-07,202177.66999999998
2020-09-08,125028.03
2020-09-09,423807.57
2020-09-10,350158.37
2020-09-11,132735.21
2020-09-12,205268.02
2020-09-13,268432.57
2020-09-14,106262.57
2020-09-15,175760.74
2020-09-16,240771.64
2020-09-17,362360.85
2020-09-18,149872.63
2020-09-19,200599.65
2020-09-20,202912.76
2020-09-21,87716.19
2020-09-22,87598.24
2020-09-23,118128.94
2020-09-24,446925.82
2020-09-25,260750.49
2020-09-26,479902.21
2020-09-27,154151.2
2020-09-28,100671.06
2020-09-29,33259.57
2020-09-30,29731.52
2020-10-01,845021.6799999999
2020-10-02,1345754.6
2020-10-03,1106009.86
2020-10-04,103687.33
2020-10-05,228178.85
2020-10-06,210297.95
2020-10-07,475236.48
2020-10-08,180785.76
2020-10-09,276055.32
2020-10-10,442116.13
2020-10-11,126192.4
2020-10-12,93929.45
2020-10-13,160673.78
2020-10-14,1118672.59
2020-10-15,675005.06
2020-10-16,302402.9
2020-10-17,92882.99
2020-10-18,678276.55
2020-10-19,270018.54
2020-10-20,586060.56
2020-10-21,671836.33
2020-10-22,845141.52
2020-10-23,317247.96
2020-10-24,522784.54
2020-10-25,713933.02
2020-10-26,229522.77
2020-10-27,659509.48
2020-10-28,777486.43
2020-10-29,846079.98
2020-10-30,653521.87
2020-10-31,283916.46
2020-11-01,559521.77
2020-11-02,1391173.86
2020-11-03,876645.65
2020-11-04,59900.52
2020-11-05,681271.49
2020-11-06,187176.38
2020-11-07,302753.5
2020-11-08,302311.04
2020-11-09,60226.4
2020-11-10,311165.81
2020-11-11,63476.25
2020-11-12,272006.47
2020-11-13,294087.43
2020-11-14,327671.67
2020-11-15,791313.26
2020-11-16,722419.65
2020-11-17,692760.04
2020-11-18,615453.68
2020-11-19,1114588.03
2020-11-20,506500.37
2020-11-21,897656.68
2020-11-22,899972.08
2020-11-23,678299.92
2020-11-24,466139.32
2020-11-25,262456.83
2020-11-26,363666.16
2020-11-27,39047.79
2020-11-28,70248.36
2020-11-29,124239.48
2020-11-30,229883.65
2020-12-01,1035803.42
2020-12-02,1363650.77
2020-12-03,1231561.8
2020-12-04,288393.25
2020-12-05,425493.97
2020-12-06,197427.47
2020-12-07,218976.74
2020-12-08,281258.77
2020-12-09,381964.4
2020-12-10,98842.76
2020-12-11,280171.75
2020-12-12,265170.36
2020-12-13,47035.67
2020-12-14,479749.0
2020-12-15,433269.93
2020-12-16,211708.13
2020-12-17,643542.68
2020-12-18,467738.58
2020-12-19,613657.04
2020-12-20,411757.6
2020-12-21,528694.96
2020-12-22,984911.03
2020-12-23,237413.61
2020-12-24,705689.29
2020-12-25,337721.39
2020-12-26,617435.97
2020-12-27,1324963.69
2020-12-28,558676.81
2020-12-29,483128.21
2020-12-30,591424.77
2020-12-31,392644.13
2021-01-01,99491.84
2021-01-02,409032.21
2021-01-03,51662.83
2021-01-04,369562.52999999997
2021-01-05,84374.73
2021-01-06,133032.63
2021-01-07,465079.85
2021-01-08,202019.49
2021-01-09,247260.92
2021-01-10,622492.36
2021-01-11,438457.21
2021-01-12,1190286.57
2021-01-13,1167815.46
2021-01-14,576845.58
2021-01-15,290432.54
2021-01-16,227470.93
2021-01-17,68416.78
2021-01-18,462821.36
2021-01-19,898902.4
2021-01-20,1071326.65
2021-01-21,1220299.68
2021-01-22,854064.09
2021-01-23,160744.1
2021-01-24,114075.52
2021-01-25,163992.08
2021-01-26,394256.97
2021-01-27,355111.05
2021-01-28,360730.98
2021-01-29,242131.06
2021-01-30,194841.41999999998
2021-01-31,266594.15
2021-02-01,86909.41
2021-02-02,200654.06
2021-02-03,42223.07
2021-02-04,435870.75
2021-02-05,326186.11
2021-02-06,277177.78
2021-02-07,266340.58
2021-02-08,390782.81
2021-02-09,100679.31
2021-02-10,450441.72
2021-02-11,84922.57
2021-02-12,896669.37
2021-02-13,162695.18
2021-02-14,139699.75
2021-02-15,654338.34
2021-02-16,297687.67
2021-02-17,698849.52
2021-02-18,508754.31
2021-02-19,588606.95
2021-02-20,481566.04
2021-02-21,475568.46
2021-02-22,285723.85
2021-02-23,436752.52
2021-02-24,547328.67
2021-02-25,423507.77
2021-02-26,476960.62
2021-02-27,330480.55
2021-02-28,185775.79
2021-03-01,601714.72
2021-03-02,573097.79
2021-03-03,246489.9
2021-03-04,530506.12
2021-03-05,506988.51
2021-03-06,393384.16
2021-03-07,106198.75
2021-03-08,72733.03
2021-03-09,175448.34
2021-03-10,887675.78
2021-03-11,108500.33
2021-03-12,1048205.82
2021-03-13,1264403.62
2021-03-14,1049937.82
2021-03-15,648121.65
2021-03-16,556467.59
2021-03-17,132655.5
2021-03-18,74802.44
2021-03-19,397023.22
2021-03-20,368752.75
2021-03-21,898749.93
2021-03-22,301898.05
2021-03-23,227771.18
2021-03-24,173014.96
2021-03-25,91582.15
2021-03-26,204658.3
2021-03-27,910586.66
2021-03-28,638389.14
2021-03-29,672654.73
2021-03-30,269139.27
2021-03-31,58057.1
2021-04-01,339104.65
2021-04-02,324457.27
2021-04-03,279536.55
2021-04-04,366631.99
2021-04-05,1192659.04
2021-04-06,198631.64
2021-04-07,51192.57
2021-04-08,53121.72
2021-04-09,91777.21
2021-04-10,161914.5
2021-04-11,765072.06
2021-04-12,355706.68
2021-04-13,431851.05
2021-04-14,263827.53
2021-04-15,390236.15
2021-04-16,376958.52
2021-04-17,212809.32
2021-04-18,97242.55
2021-04-19,114665.78
2021-04-20,105567.65
2021-04-21,414198.68
2021-04-22,862457.08
2021-04-23,518113.29
2021-04-24,206777.24
2021-04-25,256943.66
2021-04-26,115987.62
2021-04-27,284662.98
2021-04-28,327622.81
2021-04-29,461119.51
2021-04-30,308210.19
2021-05-01,335304.89
2021-05-02,377573.3
2021-05-03,229735.32
2021-05-04,1094606.07
2021-05-05,1283542.18
2021-05-06,159562.74
2021-05-07,150855.01
2021-05-08,122287.77
2021-05-09,176754.59
2021-05-10,220370.62
2021-05-11,735642.46
2021-05-12,264495.8
2021-05-13,280426.52
2021-05-14,213476.85
2021-05-15,234353.91
2021-05-16,239453.48
2021-05-17,189595.07
2021-05-18,240761.86000000002
2021-05-19,152818.32
2021-05-20,210660.91
2021-05-21,663581.53
2021-05-22,741222.38
2021-05-23,504620.92
2021-05-24,449478.4
2021-05-25,641566.96
2021-05-26,566853.39
2021-05-27,535365.02
2021-05-28,247767.17
2021-05-29,280018.31
2021-05-30,180306.01
2021-05-31,73487.96
2021-06-01,281024.55
2021-06-02,850103.39
2021-06-03,383167.7
2021-06-04,815146.31
2021-06-05,644401.47
2021-06-06,128619.77
2021-06-07,286008.84
2021-06-08,184292.87
2021-06-09,77820.3
2021-06-10,294649.74
2021-06-11,833364.31
2021-06-12,154461.85
2021-06-13,536042.99
2021-06-14,66633.15
2021-06-15,111607.89
2021-06-16,144404.68
2021-06-17,350109.4
2021-06-18,298348.63
2021-06-19,182815.69
2021-06-20,269524.17
2021-06-21,266251.84
2021-06-22,173067.51
2021-06-23,55172.96
2021-06-24,41525.03
2021-06-25,29549.0
2021-06-26,36212.54
2021-06-27,31056.5
2021-06-28,70050.59
2021-06-29,123945.56
2021-06-30,354269.97
2021-07-01,215295.5
2021-07-02,1259847.75
2021-07-03,612924.83
2021-07-04,913063.07
2021-07-05,409466.56
2021-07-06,94274.92
2021-07-07,119861.71
2021-07-08,244345.89
2021-07-09,27209.27
2021-07-10,39354.96
2021-07-11,1123301.52
2021-07-12,423941.55
2021-07-13,155950.87
2021-07-14,203206.39
2021-07-15,38105.84
2021-07-16,170481.77
2021-07-17,358410.57
2021-07-18,392219.41
2021-07-19,235942.26
2021-07-20,137912.18
2021-07-21,96299.47
2021-07-22,39586.2
2021-07-23,35393.55
2021-07-24,232691.01
2021-07-25,282280.48
2021-07-26,105100.0
2021-07-27,199837.36
2021-07-28,239781.97
2021-07-29,698206.02
2021-07-30,439118.73
2021-07-31,723995.44
2021-08-01,99694.4
2021-08-02,635896.56
2021-08-03,97510.54
2021-08-04,887958.78
2021-08-05,323086.97
2021-08-06,112162.27
2021-08-07,102444.16
2021-08-08,550440.47
2021-08-09,80549.68
2021-08-10,183566.36
2021-08-11,477327.0
2021-08-12,726341.31
2021-08-13,178104.65
2021-08-14,292452.56
2021-08-15,187935.58
2021-08-16,667445.23
2021-08-17,1133708.09
2021-08-18,735133.35
2021-08-19,494280.85
2021-08-20,141190.67
2021-08-21,52988.08
2021-08-22,207741.25
2021-08-23,517595.31
2021-08-24,280403.62
2021-08-25,439587.93
2021-08-26,451645.32
2021-08-27,247422.01
2021-08-28,104187.95
2021-08-29,206670.26
2021-08-30,403287.26
2021-08-31,453602.36
2021-09-01,133978.54
2021-09-02,108061.77
2021-09-03,95932.75
2021-09-04,739150.13
2021-09-05,612386.21
2021-09-06,54866.11
2021-09-07,373524.37
2021-09-08,326804.11
2021-09-09,178485.41
2021-09-10,312941.58
2021-09-11,248908.45
2021-09-12,108803.92
2021-09-13,115208.97
2021-09-14,118196.6
2021-09-15,288607.77
2021-09-16,359787.74
2021-09-17,364637.26
2021-09-18,254853.89
2021-09-19,161044.78
2021-09-20,79245.12
2021-09-21,196561.69
2021-09-22,305871.22
2021-09-23,973090.32
2021-09-24,764644.41
2021-09-25,310449.1
2021-09-26,185091.0
2021-09-27,230324.55
2021-09-28,136042.71
2021-09-29,343466.33
2021-09-30,780454.3
2021-10-01,247849.3
2021-10-02,173817.79
2021-10-03,265397.76
2021-10-04,121618.6
2021-10-05,471798.11
2021-10-06,70454.65
2021-10-07,337017.18
2021-10-08,181904.34
2021-10-09,130988.88
2021-10-10,226038.37
2021-10-11,212481.92
2021-10-12,58511.159999999996
2021-10-13,308558.96
2021-10-14,493616.12
2021-10-15,842780.87
2021-10-16,312444.11
2021-10-17,264087.57
2021-10-18,200579.63
2021-10-19,503169.57
2021-10-20,1150684.51
2021-10-21,1363795.33
2021-10-22,1343520.95
2021-10-23,685578.6
2021-10-24,328746.32
2021-10-25,415030.53
2021-10-26,472218.84
2021-10-27,605954.32
2021-10-28,379437.9
2021-10-29,454557.46
2021-10-30,530301.11
2021-10-31,645206.3099999999
2021-11-01,837151.1
2021-11-02,253157.93
2021-11-03,1270671.39
2021-11-04,509340.06
2021-11-05,290387.77
2021-11-06,86798.41
2021-11-07,160347.04
2021-11-08,116595.15
2021-11-09,128541.47
2021-11-10,448260.61
2021-11-11,119359.18000000001
2021-11-12,170161.24
2021-11-13,189209.13
2021-11-14,123357.04000000001
2021-11-15,170618.58
2021-11-16,59698.13
2021-11-17,422296.72
2021-11-18,997053.82
2021-11-19,1139307.45
2021-11-20,754160.29
2021-11-21,394548.91
2021-11-22,303849.78
2021-11-23,449636.97
2021-11-24,211570.15
2021-11-25,362015.51
2021-11-26,350860.26
2021-11-27,284407.13
2021-11-28,115319.83
2021-11-29,277580.47000000003
2021-11-30,1175113.49
2021-12-01,947355.37
2021-12-02,208229.13
2021-12-03,1245331.0
2021-12-04,337567.8
2021-12-05,265822.67
2021-12-06,623197.42
2021-12-07,165065.59
2021-12-08,60397.64
2021-12-09,194814.58
2021-12-10,542571.21
2021-12-11,195648.28
2021-12-12,474272.18
2021-12-13,236511.47
2021-12-14,315627.84
2021-12-15,485576.55
2021-12-16,555529.13
2021-12-17,335908.9
2021-12-18,479536.68
2021-12-19,1094411.69
2021-12-20,399710.14
2021-12-21,26150.96
2021-12-22,134131.81
2021-12-23,411427.38
2021-12-24,730216.95
2021-12-25,169045.38
2021-12-26,294921.35
2021-12-27,603998.08
2021-12-28,659450.45
2021-12-29,241640.15
2021-12-30,220220.08000000002
