date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,windturbines_mw
2019-05-01,10.6,7.1,14.8,0.0,0.0,282.0,15.8,39.5,1014.3,302,701292.04
2019-05-02,9.7,5.6,14.2,1.6,0.0,266.0,17.9,46.2,1007.6,60,608590.65
2019-05-03,8.1,5.2,12.1,4.4,0.0,292.7,19.4,47.6,1009.0,332,1145616.32
2019-05-04,5.8,1.3,11.0,0.6,0.0,292.3,14.7,51.5,1008.4,350,249227.85
2019-05-05,6.1,-1.6,12.2,0.0,0.0,311.0,11.8,41.8,1017.1,406,180145.82
2019-05-06,7.1,2.1,11.8,0.9,0.0,262.0,14.7,41.6,1018.2,216,347143.06
2019-05-07,8.3,3.1,12.8,0.0,0.0,227.7,9.9,30.7,1016.8,352,492082.31
2019-05-08,10.4,2.5,15.3,7.0,0.0,136.3,16.2,43.2,1004.6,298,77961.0
2019-05-09,12.5,8.3,17.3,2.6,0.0,174.7,12.0,36.2,999.1,190,604272.09
2019-05-10,11.2,6.3,15.0,3.6,0.0,259.7,11.9,38.9,1007.7,174,502642.83
2019-05-11,9.9,3.5,15.0,1.8,0.0,26.0,12.6,37.9,1014.6,338,313713.6
2019-05-12,9.9,4.3,15.4,0.0,0.0,333.7,17.8,45.4,1030.0,598,485815.67
2019-05-13,9.8,2.7,15.8,0.0,0.0,227.3,13.9,43.7,1036.0,726,335236.52
2019-05-14,9.8,2.5,15.6,0.0,0.0,24.7,15.5,41.7,1032.3,642,415350.97
2019-05-15,9.8,1.7,15.6,1.6,0.0,43.0,15.0,42.8,1025.9,498,402127.29
2019-05-16,9.8,6.1,14.1,5.9,0.0,39.3,13.2,43.0,1017.0,48,385578.34
2019-05-17,12.4,7.2,18.5,0.3,0.0,92.7,11.4,30.1,1009.9,254,123925.48
2019-05-18,16.4,9.0,23.4,0.5,0.0,117.0,12.1,37.2,1006.7,550,235199.0
2019-05-19,16.3,10.0,23.7,0.8,0.0,45.3,11.9,42.0,1005.4,454,192138.94
2019-05-20,15.7,11.3,20.1,8.2,0.0,130.3,13.6,35.6,1004.8,206,197159.02
2019-05-21,15.0,11.3,18.0,10.7,0.0,219.3,15.5,41.5,1008.1,246,167807.27
2019-05-22,12.5,9.2,16.3,0.5,0.0,300.0,19.2,44.3,1015.7,166,724102.35
2019-05-23,14.5,6.9,20.9,0.0,0.0,237.3,10.5,31.2,1017.5,754,168232.74
2019-05-24,16.1,7.3,23.3,0.0,0.0,224.0,12.0,38.3,1013.7,668,212553.13
2019-05-25,13.4,7.3,17.2,0.0,0.0,293.7,13.9,33.7,1015.4,310,245143.16
2019-05-26,15.5,7.8,21.1,4.9,0.0,226.0,15.2,43.4,1011.6,254,463709.48
2019-05-27,15.9,13.1,19.6,0.4,0.0,254.7,13.7,34.8,1007.3,140,376018.24
2019-05-28,13.5,8.3,17.7,0.0,0.0,304.3,13.7,42.4,1008.2,304,135031.09
2019-05-29,12.5,5.2,17.9,0.0,0.0,330.3,10.4,31.1,1020.4,716,196330.92
2019-05-30,15.2,7.9,20.3,0.6,0.0,179.0,13.8,37.8,1022.4,248,346772.62
2019-05-31,18.3,12.7,24.0,1.8,0.0,256.3,12.7,35.4,1022.6,320,221860.23
2019-06-01,19.4,11.8,26.5,0.0,0.0,206.0,10.7,32.3,1020.6,726,106779.59
2019-06-02,23.0,12.4,30.8,0.0,0.0,150.7,12.0,36.9,1015.1,818,442730.72
2019-06-03,22.3,15.8,28.7,3.4,0.0,138.3,13.5,49.3,1012.5,444,694050.51
2019-06-04,20.9,14.5,27.9,5.7,0.0,174.7,10.5,36.5,1010.8,566,300191.49
2019-06-05,24.0,17.2,30.2,2.8,0.0,78.7,12.8,46.6,1006.8,764,413243.64
2019-06-06,18.3,12.5,24.3,4.2,0.0,210.7,15.3,54.4,1009.8,290,526637.96
2019-06-07,17.6,10.4,24.3,3.6,0.0,135.0,14.5,44.7,1012.6,756,370108.22
2019-06-08,16.4,11.2,20.7,0.5,0.0,213.0,24.6,62.2,1017.7,286,202503.52
2019-06-09,17.6,9.5,23.5,0.7,0.0,167.7,11.2,28.4,1022.0,692,265582.41
2019-06-10,19.3,14.1,24.7,3.0,0.0,90.7,12.1,37.1,1012.9,288,170394.33
2019-06-11,19.3,14.9,24.5,8.3,0.0,263.7,10.1,39.2,1010.3,452,194722.65
2019-06-12,19.0,13.9,25.1,9.8,0.0,202.0,12.6,72.6,1008.6,322,1161362.49
2019-06-13,18.0,12.7,24.1,0.2,0.0,194.3,13.2,45.3,1013.3,548,141224.54
2019-06-14,21.2,12.4,28.4,5.1,0.0,124.0,11.4,48.7,1015.1,690,238565.49
2019-06-15,21.1,16.4,26.3,1.1,0.0,152.7,17.9,52.4,1011.6,398,650002.57
2019-06-16,18.2,12.6,23.2,0.0,0.0,257.7,10.3,33.5,1019.3,426,183028.55
2019-06-17,20.1,11.7,27.0,0.0,0.0,154.0,7.8,30.6,1020.2,730,49868.55
2019-06-18,22.6,14.6,29.3,0.0,0.0,127.7,12.2,40.7,1014.8,708,248095.44
2019-06-19,23.1,15.6,31.1,1.2,0.0,137.0,12.4,65.9,1008.4,628,214678.36
2019-06-20,19.7,16.0,23.9,3.4,0.0,251.3,10.9,40.8,1010.7,350,185377.73
2019-06-21,18.1,12.8,23.1,0.0,0.0,283.0,12.0,34.0,1017.6,612,109033.08
2019-06-22,18.5,10.2,24.8,0.0,0.0,34.0,11.9,34.2,1021.2,764,230025.66
2019-06-23,21.3,13.2,28.1,0.0,0.0,84.3,14.5,38.2,1020.8,814,250160.72
2019-06-24,23.7,16.1,30.2,0.0,0.0,94.3,14.6,42.6,1021.4,876,238993.07
2019-06-25,27.0,17.9,34.5,0.0,0.0,128.3,14.1,38.1,1019.3,864,263011.84
2019-06-26,26.0,18.5,32.9,0.0,0.0,290.0,16.1,42.7,1020.8,856,406123.26
2019-06-27,19.3,14.8,24.1,0.0,0.0,319.0,19.8,42.5,1024.7,610,524290.6
2019-06-28,19.0,11.7,25.6,0.0,0.0,202.3,11.0,28.2,1023.9,682,124931.03
2019-06-29,22.9,11.0,32.1,0.0,0.0,212.7,8.2,25.3,1019.2,918,66919.09
2019-06-30,25.9,15.8,35.5,0.0,0.0,243.7,17.0,50.2,1012.6,854,418127.13
2019-07-01,20.8,15.3,26.4,0.4,0.0,283.7,18.5,49.0,1015.0,506,491520.55
2019-07-02,16.9,10.4,21.8,0.1,0.0,303.3,19.4,51.3,1019.9,548,678926.89
2019-07-03,15.5,8.1,20.9,0.0,0.0,202.0,15.2,43.4,1022.8,520,1106552.17
2019-07-04,16.7,8.9,22.8,0.2,0.0,300.3,13.8,41.2,1021.5,644,191389.56
2019-07-05,18.2,13.7,22.2,0.4,0.0,276.7,16.1,42.5,1015.0,152,216816.99
2019-07-06,18.1,13.3,23.7,3.6,0.0,272.3,16.2,46.1,1009.4,240,179722.75
2019-07-07,15.2,10.5,19.3,0.2,0.0,301.7,18.6,45.9,1011.9,184,611078.7
2019-07-08,13.7,8.3,17.6,0.5,0.0,293.7,15.8,43.4,1016.2,118,140016.29
2019-07-09,14.2,8.7,19.3,0.0,0.0,308.7,14.1,38.8,1018.1,260,118696.35
2019-07-10,16.1,8.2,22.8,0.2,0.0,199.7,13.6,37.2,1017.7,494,80503.65
2019-07-11,17.9,12.6,23.5,4.5,0.0,206.0,8.4,27.9,1012.9,224,222754.82
2019-07-12,18.2,14.4,23.6,5.6,0.0,261.3,10.3,37.9,1010.3,244,1201285.64
2019-07-13,18.0,14.4,23.5,2.9,0.0,306.3,13.2,39.5,1014.0,172,212111.18
2019-07-14,16.0,13.8,18.6,0.0,0.0,311.7,13.3,34.1,1017.3,34,160684.86
2019-07-15,15.2,13.1,17.2,0.0,0.0,304.3,14.2,34.6,1017.2,2,204809.18
2019-07-16,15.7,12.0,20.1,0.0,0.0,293.0,16.5,41.8,1015.8,234,389115.07
2019-07-17,16.3,10.8,22.2,0.0,0.0,235.3,8.8,26.8,1014.6,354,109655.89
2019-07-18,19.8,11.2,26.8,1.1,0.0,116.3,8.3,31.4,1011.7,494,57293.45
2019-07-19,20.0,15.1,24.8,0.0,0.0,246.3,10.2,35.2,1012.9,274,138322.18
2019-07-20,21.2,14.4,30.4,8.8,0.0,145.3,12.4,70.5,1012.4,488,161594.43
2019-07-21,19.8,14.4,25.4,0.0,0.0,266.0,13.7,38.4,1018.4,556,315676.2
2019-07-22,20.2,13.1,26.1,0.0,0.0,253.3,9.7,32.6,1022.2,366,115540.29
2019-07-23,24.2,15.2,31.6,0.0,0.0,232.7,9.9,30.5,1020.1,884,121294.63
2019-07-24,27.0,17.4,35.2,0.0,0.0,88.7,9.8,28.5,1016.2,862,85606.03
2019-07-25,28.4,19.4,36.7,0.0,0.0,91.7,12.1,29.6,1015.7,808,175735.56
2019-07-26,25.9,17.9,34.2,0.0,0.0,83.3,15.5,40.8,1011.6,768,363064.97
2019-07-27,22.5,18.2,28.3,2.1,0.0,109.3,17.0,44.3,1005.4,524,546762.39
2019-07-28,22.2,17.3,27.4,1.6,0.0,143.7,14.5,40.1,1003.0,458,277022.47
2019-07-29,22.4,17.7,27.9,1.8,0.0,222.0,9.6,35.3,1008.9,356,166053.7
2019-07-30,21.9,15.9,28.5,4.3,0.0,257.3,11.9,33.6,1011.1,356,120673.11
2019-07-31,20.0,14.7,25.2,1.2,0.0,242.3,10.0,45.0,1014.5,278,125342.71
2019-08-01,19.2,13.0,25.5,0.2,0.0,239.7,8.4,35.1,1016.2,354,1368134.99
2019-08-02,18.5,12.5,25.4,12.2,0.0,112.7,9.0,40.8,1014.4,308,1003834.96
2019-08-03,18.9,13.2,24.8,0.1,0.0,219.7,11.2,36.1,1015.2,522,1165525.4
2019-08-04,19.3,12.5,24.9,0.2,0.0,224.7,9.2,31.6,1015.2,418,225087.47
2019-08-05,20.8,14.8,25.3,0.2,0.0,164.0,9.7,28.7,1010.8,274,452181.01
2019-08-06,20.7,15.4,26.9,5.7,0.0,228.0,9.8,42.1,1009.0,380,633005.23
2019-08-07,19.4,14.7,25.6,4.0,0.0,216.3,11.3,51.1,1006.7,274,444856.67
2019-08-08,19.3,13.3,24.9,0.0,0.0,211.3,13.1,39.9,1010.0,472,424808.29
2019-08-09,20.4,13.8,26.0,5.3,0.0,171.3,10.8,33.1,1009.9,308,29578.95
2019-08-10,21.8,17.2,26.7,0.4,0.0,210.0,20.9,56.4,1009.8,414,627577.2
2019-08-11,20.4,13.8,26.2,0.0,0.0,220.0,14.9,45.9,1013.8,488,138835.98
2019-08-12,18.4,14.8,23.7,4.8,0.0,223.7,12.5,39.7,1013.8,408,1145713.89
2019-08-13,16.3,11.5,21.5,0.1,0.0,241.0,15.1,47.0,1015.4,364,412101.35
2019-08-14,16.4,9.0,22.8,1.9,0.0,226.7,11.7,37.2,1016.3,520,197131.69
2019-08-15,17.3,12.2,22.7,4.1,0.0,186.0,14.6,50.0,1011.2,82,385692.88
2019-08-16,18.1,13.7,23.0,0.4,0.0,232.0,12.0,36.4,1014.6,348,243228.11
2019-08-17,19.0,14.6,23.7,3.6,0.0,173.0,15.7,40.8,1009.1,92,444776.59
2019-08-18,18.4,15.1,23.1,5.3,0.0,203.3,12.0,43.3,1006.9,92,328717.79
2019-08-19,18.0,12.2,23.7,0.0,0.0,237.7,13.9,43.9,1015.1,520,223451.74
2019-08-20,17.4,11.0,23.3,0.5,0.0,222.3,8.9,31.1,1021.6,430,80187.31999999999
2019-08-21,16.7,10.4,23.0,0.0,0.0,224.0,9.2,33.0,1027.0,594,99729.88
2019-08-22,18.6,9.5,26.3,0.0,0.0,139.7,9.4,34.1,1025.9,756,103239.87
2019-08-23,19.7,10.7,27.5,0.0,0.0,179.7,7.8,26.2,1025.2,776,132384.51
2019-08-24,21.5,12.0,29.7,0.0,0.0,84.0,11.3,32.2,1022.3,742,177162.24
2019-08-25,23.3,15.6,31.2,0.0,0.0,93.0,9.7,28.8,1019.8,668,264008.52
2019-08-26,24.3,17.3,32.6,0.9,0.0,92.0,9.6,33.1,1018.6,540,148769.22
2019-08-27,24.0,16.8,32.4,13.1,0.0,103.0,10.3,57.2,1016.2,506,153516.81
2019-08-28,24.3,17.3,32.1,0.8,0.0,152.7,9.5,46.7,1013.8,506,159784.67
2019-08-29,21.9,16.3,27.2,0.9,0.0,284.3,10.4,32.9,1017.5,450,114904.16
2019-08-30,21.3,15.3,27.4,0.0,0.0,219.3,7.2,25.9,1021.4,568,41946.33
2019-08-31,23.9,14.1,32.7,0.4,0.0,120.0,11.6,42.7,1013.8,710,190585.02
2019-09-01,19.6,13.4,24.7,0.5,0.0,272.0,13.9,39.2,1012.1,214,1198207.91
2019-09-02,15.2,9.0,21.0,1.5,0.0,275.7,11.9,42.1,1021.0,542,1299514.64
2019-09-03,15.4,9.2,20.8,0.7,0.0,228.0,13.1,38.8,1021.8,188,1234453.47
2019-09-04,18.1,13.0,24.9,1.7,0.0,212.3,13.8,46.0,1015.2,298,283231.44
2019-09-05,14.8,9.4,19.5,2.2,0.0,262.3,18.1,51.0,1016.5,274,279195.25
2019-09-06,13.8,6.5,19.8,1.1,0.0,213.3,12.5,35.5,1021.9,550,232558.22
2019-09-07,13.5,8.9,18.5,1.9,0.0,176.3,7.9,28.8,1017.9,184,347422.74
2019-09-08,14.2,9.5,19.1,2.9,0.0,23.7,6.5,23.7,1017.7,272,152625.21
2019-09-09,13.4,10.3,16.5,8.7,0.0,166.3,10.0,27.1,1013.3,80,262232.01
2019-09-10,14.2,8.9,19.9,0.0,0.0,225.0,16.1,41.0,1015.7,474,612459.58
2019-09-11,14.8,7.7,21.8,1.5,0.0,191.0,14.6,43.7,1021.1,390,197624.63
2019-09-12,17.7,14.3,22.4,0.3,0.0,234.0,12.4,34.7,1025.9,276,916314.47
2019-09-13,17.0,10.8,21.3,0.2,0.0,265.3,15.3,45.2,1029.6,184,557425.72
2019-09-14,13.8,7.4,20.2,0.0,0.0,225.7,6.5,23.0,1031.9,648,141663.4
2019-09-15,15.3,7.7,22.3,0.5,0.0,217.0,13.4,39.9,1021.1,468,634811.91
2019-09-16,13.8,10.4,17.5,0.3,0.0,209.7,12.3,36.3,1018.7,102,365512.04
2019-09-17,12.4,7.9,16.5,2.3,0.0,284.3,20.7,66.6,1017.0,194,912795.67
2019-09-18,11.3,6.0,16.9,0.0,0.0,205.7,16.1,45.5,1023.3,436,760363.31
2019-09-19,10.6,4.4,16.7,0.0,0.0,219.3,10.6,34.0,1028.1,504,307167.43
2019-09-20,11.7,3.9,18.1,0.0,0.0,218.7,9.5,26.7,1027.5,354,179658.43
2019-09-21,15.0,7.1,22.6,0.0,0.0,184.7,10.1,30.2,1020.6,658,126993.5
2019-09-22,17.1,7.5,25.5,1.6,0.0,110.7,11.8,34.2,1012.1,582,240604.92
2019-09-23,15.9,9.7,21.5,0.1,0.0,139.0,9.7,31.4,1013.5,410,279184.34
2019-09-24,15.4,11.4,19.6,1.3,0.0,149.3,9.1,23.9,1011.1,132,71834.46
2019-09-25,14.7,11.7,17.5,2.6,0.0,155.0,8.8,28.8,1006.1,48,131993.13
2019-09-26,15.2,11.1,19.1,6.0,0.0,165.7,11.0,28.2,1009.3,136,166836.64
2019-09-27,15.6,12.5,19.3,4.2,0.0,204.0,13.1,41.5,1008.5,138,337800.47
2019-09-28,15.2,11.9,18.7,1.5,0.0,215.3,20.4,56.5,1009.7,182,683748.78
2019-09-29,15.0,13.1,17.0,13.4,0.0,206.0,20.9,51.7,1001.5,8,888827.64
2019-09-30,14.5,11.8,17.3,4.9,0.0,259.0,25.7,70.7,1002.7,134,1171316.26
2019-10-01,13.3,10.6,16.2,14.2,0.0,221.0,14.0,44.3,1001.2,10,328064.89
2019-10-02,10.3,7.2,13.8,2.2,0.0,291.0,15.0,45.8,1006.3,270,1147787.21
2019-10-03,9.5,6.5,13.1,0.7,0.0,292.0,12.3,32.6,1014.3,84,736611.68
2019-10-04,9.4,6.1,12.0,11.7,0.0,141.7,12.5,30.5,1008.5,44,272700.69
2019-10-05,9.0,5.3,12.6,0.2,0.0,37.0,13.8,37.4,1015.0,206,281736.33
2019-10-06,7.1,3.8,10.6,5.1,0.0,94.3,13.2,33.7,1017.9,252,214895.06
2019-10-07,7.6,2.6,12.1,3.4,0.0,120.7,9.4,24.4,1018.4,356,305085.72
2019-10-08,11.3,7.6,14.7,4.2,0.0,195.3,14.4,40.0,1006.9,26,634974.58
2019-10-09,11.9,8.9,15.5,1.7,0.0,216.3,17.1,40.5,1005.9,118,621188.5
2019-10-10,11.0,8.7,15.4,1.8,0.0,233.7,19.0,52.9,1010.1,288,782472.35
2019-10-11,13.4,9.6,16.1,0.6,0.0,205.3,24.0,49.9,1011.2,28,63080.94
2019-10-12,14.9,11.7,18.8,1.0,0.0,213.0,17.1,48.4,1009.6,218,688684.95
2019-10-13,17.9,13.2,23.3,1.8,0.0,167.3,14.9,43.4,1010.1,210,530724.31
2019-10-14,17.4,12.8,21.4,0.0,0.0,188.0,12.7,34.7,1012.1,462,447047.23
2019-10-15,15.4,11.3,20.4,11.7,0.0,142.0,8.5,25.3,1006.8,352,203587.66
2019-10-16,12.6,10.1,14.8,5.4,0.0,219.3,14.9,47.4,1008.6,60,612397.58
2019-10-17,14.3,12.0,17.7,1.6,0.0,182.0,14.3,37.4,1010.6,34,401037.69
2019-10-18,13.6,9.9,17.8,2.1,0.0,182.0,17.6,57.8,1008.1,210,502535.24
2019-10-19,12.2,9.2,15.6,1.9,0.0,165.3,14.6,39.7,1007.6,22,480386.63
2019-10-20,12.8,10.2,16.5,9.4,0.0,127.3,7.1,23.3,1009.5,124,175157.99
2019-10-21,13.4,10.2,17.0,0.0,0.0,145.3,10.0,29.5,1016.7,114,150244.83000000002
2019-10-22,11.9,8.5,15.9,0.0,0.0,208.3,8.8,25.4,1023.0,194,154864.3
2019-10-23,11.9,7.1,16.2,0.0,0.0,125.0,10.7,31.2,1017.4,358,145974.73
2019-10-24,14.0,10.9,17.5,0.0,0.0,142.0,13.3,31.1,1009.6,98,243810.87
2019-10-25,14.0,11.1,17.2,0.0,0.0,210.7,16.8,44.7,1017.2,280,590728.9
2019-10-26,15.2,11.9,19.1,1.0,0.0,189.0,22.4,48.1,1013.8,360,923237.43
2019-10-27,10.9,5.0,17.1,0.8,0.0,249.7,18.5,52.5,1016.3,112,884494.61
2019-10-28,6.5,1.8,11.1,0.9,0.0,208.7,11.8,30.5,1021.0,262,469000.14
2019-10-29,4.9,0.6,10.3,0.3,0.0,248.3,6.7,24.7,1025.0,298,137708.21
2019-10-30,2.9,-2.4,9.3,0.0,0.0,70.0,5.4,19.6,1029.1,396,43169.73
2019-10-31,2.4,-3.2,8.6,0.0,0.0,111.7,7.8,22.7,1025.3,500,106396.12
2019-11-01,3.8,-1.1,8.1,4.4,0.0,129.0,15.8,36.0,1010.3,142,678067.9
2019-11-02,11.6,7.9,15.8,4.2,0.0,175.0,16.3,43.7,991.9,40,1283358.39
2019-11-03,11.2,8.4,13.5,3.3,0.0,143.0,12.9,29.4,987.9,18,784018.21
2019-11-04,10.2,8.0,12.8,5.2,0.0,188.3,10.6,33.0,989.4,64,275315.55
2019-11-05,9.0,6.8,11.4,4.3,0.0,143.3,9.2,28.4,995.5,52,236823.97
2019-11-06,7.6,5.6,9.0,1.9,0.0,256.0,8.5,22.8,1000.6,0,189746.55
2019-11-07,7.0,3.3,10.1,0.8,0.0,145.7,12.4,35.1,1001.7,54,72483.65
2019-11-08,6.2,2.3,10.0,0.8,0.0,115.0,8.0,21.7,1006.4,160,407062.18
2019-11-09,5.6,2.9,8.6,0.7,0.0,226.0,8.6,25.6,1007.4,54,363392.07
2019-11-10,3.9,-0.5,8.4,0.0,0.0,170.0,8.3,22.2,1012.7,470,1088357.61
2019-11-11,3.3,0.9,6.6,0.7,0.0,145.7,15.6,36.0,1009.0,180,382877.09
2019-11-12,4.8,1.2,7.6,0.6,0.0,171.3,16.7,37.6,1003.3,14,639725.47
2019-11-13,4.6,1.6,7.0,0.0,0.0,170.0,14.2,31.7,1001.6,18,234495.44
2019-11-14,5.1,1.6,8.6,0.0,0.0,129.0,13.7,40.1,1005.8,250,349543.34
2019-11-15,5.5,2.1,8.2,0.4,0.0,89.0,16.6,40.2,1004.5,14,697090.62
2019-11-16,5.2,0.6,8.3,5.2,0.0,182.7,13.2,35.9,1007.3,118,512174.37
2019-11-17,3.5,-1.2,6.8,5.2,0.0,68.0,10.9,31.7,1011.3,36,405290.82
2019-11-18,6.5,4.3,8.6,8.2,0.0,187.0,13.3,35.2,1005.9,0,528613.51
2019-11-19,5.5,2.2,8.2,4.2,0.0,201.3,16.1,40.9,1014.4,106,660879.77
2019-11-20,4.0,2.1,5.8,0.7,0.0,144.3,6.5,20.4,1017.9,66,41219.48
2019-11-21,5.4,1.3,8.2,1.6,0.0,93.7,10.1,23.0,1011.0,36,150741.15
2019-11-22,7.0,4.9,9.0,0.1,0.0,129.7,14.9,34.0,1008.2,126,269819.19
2019-11-23,6.8,3.0,10.3,0.0,0.0,96.3,18.7,39.3,1004.9,190,625560.92
2019-11-24,5.1,3.0,8.2,0.0,0.0,101.7,15.0,30.0,1009.0,172,322515.25
2019-11-25,5.2,3.5,6.4,0.1,0.0,117.3,12.6,27.4,1010.8,0,101172.86
2019-11-26,7.3,4.7,9.2,0.1,0.0,146.0,13.3,25.3,1005.5,2,192038.89
2019-11-27,8.4,6.9,9.9,1.4,0.0,151.7,17.6,39.1,994.2,0,604563.1
2019-11-28,9.7,7.5,11.5,5.5,0.0,214.3,23.8,50.3,990.4,70,1172235.42
2019-11-29,5.2,0.1,8.4,0.0,0.0,284.0,19.0,49.0,1005.6,218,1030927.05
2019-11-30,1.4,-1.9,5.4,0.1,0.0,203.7,9.6,24.5,1021.4,236,346319.27
2019-12-01,2.1,-0.1,3.7,0.0,0.0,174.0,7.5,19.7,1021.2,0,926234.8
2019-12-02,3.0,0.2,5.5,0.6,0.0,257.7,11.3,28.7,1022.3,28,749080.32
2019-12-03,4.5,0.6,6.8,0.1,0.0,228.7,9.7,27.0,1026.1,80,725436.92
2019-12-04,3.7,-0.6,6.7,0.0,0.0,189.3,12.7,27.7,1022.5,196,237262.29
2019-12-05,0.9,-3.2,4.6,0.2,0.0,175.3,12.0,31.7,1019.0,362,516989.35
2019-12-06,3.6,-0.1,7.3,7.1,0.0,195.0,24.1,45.6,1009.0,0,328132.17
2019-12-07,8.3,7.0,9.5,1.5,0.0,243.3,22.1,47.8,1007.9,2,65417.41
2019-12-08,8.9,6.5,11.0,2.1,0.0,220.7,25.2,60.1,1001.3,0,216372.85
2019-12-09,6.5,3.8,8.5,2.9,0.0,236.7,20.9,52.7,1000.5,100,348203.49
2019-12-10,3.5,0.3,6.2,3.6,0.0,225.7,15.9,40.2,1020.2,302,845704.4
2019-12-11,3.6,2.3,5.0,4.0,0.0,166.3,15.8,38.6,1009.1,0,507513.91
2019-12-12,3.5,1.7,5.5,0.1,0.0,187.0,15.7,37.4,999.8,58,333771.28
2019-12-13,2.2,0.7,4.2,4.6,0.0,137.3,18.6,43.3,983.0,72,623456.5
2019-12-14,4.8,2.5,6.7,3.4,0.0,215.7,21.2,65.4,988.7,28,922722.39
2019-12-15,6.5,2.4,10.0,1.3,0.0,209.0,23.0,60.7,999.5,180,1143741.12
2019-12-16,6.9,4.1,9.2,1.1,0.0,163.7,13.1,30.7,1006.7,0,528737.97
2019-12-17,10.1,5.7,13.9,1.6,0.0,158.3,14.7,39.5,1003.6,96,694594.26
2019-12-18,7.4,2.8,11.2,0.0,0.0,203.0,13.2,48.5,1014.8,148,535709.44
2019-12-19,7.1,3.3,10.8,0.0,0.0,125.0,18.0,34.8,1012.5,284,500046.4
2019-12-20,7.4,3.7,10.5,3.6,0.0,134.7,17.3,38.8,993.6,168,537806.31
2019-12-21,6.9,2.7,9.7,0.3,0.0,181.3,14.4,34.8,991.2,212,378347.69
2019-12-22,5.0,3.1,7.4,1.9,0.0,142.3,14.8,32.9,987.3,4,364991.48
2019-12-23,7.1,5.2,8.5,1.1,0.0,244.0,14.8,36.6,1002.7,6,612028.16
2019-12-24,6.4,3.6,8.8,6.0,0.0,209.7,14.5,40.3,1009.3,40,483636.69
2019-12-25,6.0,4.0,7.5,1.0,0.0,288.3,11.9,31.7,1015.9,0,302730.74
2019-12-26,4.9,2.7,6.4,0.6,0.0,226.3,10.6,24.5,1023.0,20,260753.76
2019-12-27,3.2,-0.3,4.8,0.1,0.0,150.0,10.3,28.3,1029.4,24,161109.74
2019-12-28,0.3,-3.6,2.4,0.0,0.0,179.3,9.8,25.1,1040.9,84,84807.81
2019-12-29,0.5,-2.8,3.5,0.0,0.0,164.7,12.0,26.3,1037.7,118,310595.95
2019-12-30,4.6,0.9,8.6,0.0,0.0,187.3,15.2,30.0,1028.5,208,984078.52
2019-12-31,4.0,-0.2,7.0,0.0,0.0,228.3,14.0,35.2,1030.1,108,847790.04
2020-01-01,0.9,-2.7,4.0,0.0,0.0,200.0,11.3,28.2,1032.5,128,345696.75
2020-01-02,0.5,-2.9,5.2,0.0,0.0,185.0,12.9,31.2,1026.0,202,1104208.66
2020-01-03,6.1,3.0,8.6,4.5,0.0,217.7,21.7,49.9,1017.4,0,908360.94
2020-01-04,4.7,1.8,6.8,3.9,0.0,273.7,21.0,60.6,1023.8,4,475223.92
2020-01-05,3.8,0.5,5.5,0.1,0.0,241.3,11.6,28.1,1032.5,70,480664.46
2020-01-06,4.9,1.3,7.2,0.6,0.0,202.0,15.0,29.6,1025.9,130,289966.2
2020-01-07,4.4,-0.0,7.2,0.1,0.0,206.3,13.1,34.2,1024.1,14,441356.24
2020-01-08,7.8,5.1,9.8,2.8,0.0,204.0,17.9,42.0,1022.1,0,184471.11
2020-01-09,9.6,7.6,11.4,8.3,0.0,180.7,15.7,38.4,1014.6,0,132828.11
2020-01-10,8.2,3.6,11.1,1.6,0.0,240.3,19.3,51.8,1015.6,38,146419.78
2020-01-11,4.1,1.1,6.7,0.0,0.0,216.0,16.3,39.7,1028.8,90,571030.86
2020-01-12,4.6,1.8,7.4,1.3,0.0,201.3,22.3,45.4,1020.6,172,184038.72
2020-01-13,5.7,2.6,8.3,0.3,0.0,198.7,16.6,50.0,1017.8,106,544329.77
2020-01-14,8.8,5.0,11.6,0.6,0.0,188.7,26.2,57.2,1008.3,6,1154523.54
2020-01-15,11.1,7.0,14.1,0.3,0.0,204.7,26.1,57.7,1012.5,148,1145581.39
2020-01-16,6.9,2.4,10.7,0.0,0.0,180.0,14.0,31.3,1025.0,384,474888.95
2020-01-17,6.6,2.7,10.3,0.8,0.0,162.0,15.4,41.2,1017.8,266,648668.3
2020-01-18,4.6,1.6,7.1,0.6,0.0,235.3,16.1,36.2,1022.3,68,610568.53
2020-01-19,3.2,-0.8,5.9,0.2,0.0,291.7,8.9,26.9,1035.3,126,193458.2
2020-01-20,2.3,-2.2,5.8,0.0,0.0,199.0,8.9,23.6,1045.4,76,229425.26
2020-01-21,1.6,-1.8,6.1,0.0,0.0,201.7,12.4,29.5,1039.9,298,584815.63
2020-01-22,2.9,-0.1,5.1,0.0,0.0,230.7,12.0,28.9,1034.0,54,495721.95
2020-01-23,3.2,-1.2,5.2,0.0,0.0,204.7,9.0,24.1,1031.7,10,152947.33
2020-01-24,0.5,-1.1,2.2,0.1,0.0,195.3,11.4,27.5,1022.9,140,301168.16
2020-01-25,1.5,0.3,2.7,0.0,0.0,192.0,12.6,24.3,1021.3,0,182586.61
2020-01-26,1.9,-0.3,4.5,0.3,0.0,170.7,13.4,27.3,1017.4,106,138468.12
2020-01-27,6.0,1.9,8.9,3.9,0.0,172.0,16.7,40.7,1007.5,74,579913.87
